,subtasks,comments,issue_link_count,outward_count,inward_count,issue_type,priority,log_change_count,estimation_error,estimate_class
1562,0,2,0,0,0,Bug,2.0,7.0,22.0,overestimated
1563,0,3,0,0,0,New Feature,2.0,16.0,84.4,overestimated
1566,7,6,1,1,0,Task,1.0,11.0,-0.7142857142857143,underestimated
1567,0,4,0,0,0,Bug,2.0,10.0,-0.5,underestimated
1568,0,7,0,0,0,Improvement,2.0,17.0,-0.8372093023255814,underestimated
1569,0,15,2,0,2,Improvement,2.0,20.0,-0.5,underestimated
1570,0,3,0,0,0,Improvement,0.0,14.0,1.0,overestimated
1571,0,3,0,0,0,Bug,0.0,13.0,-0.5,underestimated
1572,2,11,3,3,0,Task,1.0,16.0,118.0,overestimated
1573,0,8,1,0,1,Sub-task,2.0,17.0,6.0,overestimated
1574,0,4,2,1,1,Sub-task,2.0,14.0,2.0,overestimated
1575,0,1,0,0,0,Sub-task,2.0,11.0,2.0,overestimated
1576,0,1,0,0,0,Sub-task,0.0,10.0,-0.3333333333333333,underestimated
1577,8,2,0,0,0,New Feature,2.0,5.0,82.0,overestimated
1578,0,1,0,0,0,Improvement,2.0,11.0,1.0,overestimated
1579,0,3,1,1,0,Bug,2.0,14.0,22.0,overestimated
1580,0,6,0,0,0,Improvement,2.0,6.0,4.0,overestimated
1581,0,7,0,0,0,Bug,2.0,5.0,502.0,overestimated
1582,0,0,0,0,0,Bug,2.0,11.0,1.6,overestimated
1583,0,6,0,0,0,Sub-task,2.0,6.0,-0.75,underestimated
1584,0,0,0,0,0,Improvement,2.0,39.0,38.0,overestimated
1585,0,0,0,0,0,Bug,2.0,6.0,430.0,overestimated
1586,0,0,0,0,0,Improvement,2.0,18.0,34.0,overestimated
1587,0,0,0,0,0,Improvement,2.0,45.0,190.0,overestimated
1588,0,7,0,0,0,Improvement,2.0,14.0,4.0,overestimated
1589,0,2,0,0,0,Improvement,3.0,7.0,70.0,overestimated
1590,0,21,1,0,1,Improvement,3.0,28.0,10.0,overestimated
1591,0,7,0,0,0,Bug,3.0,7.0,-0.5,underestimated
1592,0,2,0,0,0,Task,1.0,25.0,3.3333333333333335,overestimated
1593,1,2,0,0,0,Bug,2.0,14.0,0.2857142857142857,overestimated
1594,0,0,0,0,0,Bug,2.0,9.0,6.0,overestimated
1596,0,18,0,0,0,Improvement,2.0,15.0,1.4285714285714286,overestimated
1597,0,2,0,0,0,Task,2.0,11.0,55.6,overestimated
1599,0,14,0,0,0,Improvement,2.0,17.0,8.0,overestimated
1600,0,0,0,0,0,Task,2.0,13.0,18.0,overestimated
1601,0,0,0,0,0,Task,2.0,28.0,20.857142857142858,overestimated
1602,0,2,0,0,0,Task,2.0,16.0,2.0,overestimated
1604,0,2,0,0,0,Bug,3.0,9.0,1.0,overestimated
1605,0,53,0,0,0,Bug,2.0,60.0,-0.5103448275862069,underestimated
1606,0,58,2,1,1,Bug,2.0,15.0,-0.8333333333333334,underestimated
1607,0,13,1,1,0,New Feature,2.0,26.0,7.0,overestimated
1608,0,1,0,0,0,Task,2.0,15.0,-0.9565217391304348,underestimated
1609,0,2,1,0,1,New Feature,3.0,11.0,-0.4,underestimated
1610,0,1,1,0,1,Sub-task,2.0,9.0,10.0,overestimated
1611,0,1,0,0,0,Improvement,2.0,18.0,4.0,overestimated
1612,0,1,0,0,0,New Feature,2.0,13.0,70.0,overestimated
1613,0,1,0,0,0,Improvement,2.0,21.0,1.4285714285714286,overestimated
1614,0,1,1,0,1,Improvement,2.0,9.0,214.0,overestimated
1615,0,1,1,1,0,Bug,2.0,13.0,34.0,overestimated
1616,0,2,0,0,0,Bug,3.0,5.0,142.0,overestimated
1617,0,4,0,0,0,Improvement,3.0,9.0,1.4782608695652173,overestimated
1619,0,3,0,0,0,Bug,2.0,14.0,46.0,overestimated
1620,0,0,0,0,0,Improvement,3.0,19.0,18.571428571428573,overestimated
1621,0,0,0,0,0,New Feature,2.0,12.0,55.6,overestimated
1622,0,1,0,0,0,Improvement,2.0,200.0,10.292682926829269,overestimated
1623,0,4,0,0,0,Improvement,4.0,5.0,10.0,overestimated
1624,0,65,0,0,0,New Feature,2.0,26.0,82.0,overestimated
1625,0,43,0,0,0,Dependency upgrade,3.0,123.0,18.571428571428573,overestimated
1626,0,38,0,0,0,Improvement,3.0,6.0,430.0,overestimated
1627,0,27,0,0,0,Improvement,3.0,9.0,10.0,overestimated
1631,0,8,1,0,1,Bug,2.0,9.0,-0.5,underestimated
1632,0,2,0,0,0,Bug,2.0,2.0,10.0,overestimated
1634,0,0,0,0,0,Sub-task,4.0,1.0,-0.9166666666666666,underestimated
1635,0,1,0,0,0,Bug,3.0,3.0,-0.6666666666666666,underestimated
1636,0,0,0,0,0,Sub-task,2.0,3.0,-0.6666666666666666,underestimated
1637,0,0,0,0,0,Sub-task,2.0,3.0,-0.6666666666666666,underestimated
1638,0,1,0,0,0,Sub-task,2.0,4.0,-0.5,underestimated
1639,0,0,0,0,0,Sub-task,2.0,3.0,2.0,overestimated
1640,0,0,0,0,0,Sub-task,2.0,4.0,1.0,overestimated
1641,0,0,0,0,0,Sub-task,2.0,6.0,-0.5714285714285714,underestimated
1642,0,1,0,0,0,Sub-task,2.0,8.0,-0.9090909090909091,underestimated
1643,0,3,0,0,0,Bug,2.0,3.0,2.0,overestimated
1644,0,7,0,0,0,Improvement,1.0,11.0,2.8,overestimated
1645,0,2,1,1,0,Wish,2.0,5.0,1.0,overestimated
1647,0,3,0,0,0,Bug,2.0,8.0,-0.6666666666666666,underestimated
1648,0,3,0,0,0,Bug,3.0,6.0,-0.6666666666666666,underestimated
1649,0,3,2,1,1,Bug,2.0,5.0,1.0,overestimated
1650,0,4,0,0,0,Bug,2.0,4.0,4.0,overestimated
1651,0,1,0,0,0,Sub-task,2.0,5.0,-0.4,underestimated
1652,0,1,0,0,0,Sub-task,2.0,5.0,-0.6666666666666666,underestimated
1653,0,1,0,0,0,Sub-task,2.0,5.0,-0.8,underestimated
1654,0,6,0,0,0,Sub-task,2.0,8.0,-0.8444444444444444,underestimated
1655,0,1,0,0,0,Sub-task,2.0,5.0,-0.4,underestimated
1657,0,1,0,0,0,Sub-task,3.0,3.0,-0.5,underestimated
1658,0,10,0,0,0,Improvement,2.0,8.0,-0.8888888888888888,underestimated
1659,0,5,0,0,0,Sub-task,2.0,7.0,-0.8888888888888888,underestimated
1660,0,4,0,0,0,Sub-task,2.0,9.0,-0.6666666666666666,underestimated
1661,0,1,0,0,0,Bug,3.0,1.0,4.0,overestimated
1662,0,1,0,0,0,Bug,1.0,1.0,2.0,overestimated
1663,0,4,2,0,2,Bug,1.0,7.0,-0.5,underestimated
1664,0,1,1,1,0,Bug,2.0,3.0,2.0,overestimated
1665,0,4,0,0,0,Bug,1.0,4.0,-0.9833333333333333,underestimated
1666,0,3,0,0,0,Bug,2.0,8.0,-0.8571428571428571,underestimated
1667,0,6,0,0,0,Bug,3.0,4.0,-0.6666666666666666,underestimated
1668,0,5,0,0,0,Bug,3.0,7.0,2.0,overestimated
1669,0,2,0,0,0,Bug,2.0,5.0,4.0,overestimated
1670,0,2,0,0,0,Bug,2.0,3.0,4.0,overestimated
1671,0,13,1,1,0,Bug,2.0,8.0,-0.75,underestimated
1672,0,9,1,0,1,Bug,2.0,4.0,-0.8,underestimated
1673,0,4,0,0,0,Bug,2.0,3.0,0.6666666666666666,overestimated
1675,0,1,1,1,0,Bug,3.0,3.0,6.0,overestimated
1681,0,2,1,1,0,Bug,0.0,5.0,2.0,overestimated
1694,0,8,1,1,0,Sub-task,3.0,10.0,-0.5,underestimated
1695,0,9,0,0,0,Sub-task,2.0,8.0,-0.6206896551724138,underestimated
1696,0,11,2,1,1,Bug,2.0,20.0,-0.9298245614035088,underestimated
1697,0,3,0,0,0,Bug,3.0,10.0,6.741935483870968,overestimated
1698,0,1,1,1,0,Improvement,1.0,15.0,0.18181818181818182,overestimated
1699,2,4,2,2,0,Task,1.0,15.0,0.46153846153846156,overestimated
1700,0,3,0,0,0,Sub-task,3.0,5.0,2.0,overestimated
1701,0,6,0,0,0,Bug,3.0,5.0,4.016666666666667,overestimated
1702,0,5,1,1,0,Bug,3.0,7.0,4.0,overestimated
1703,1,19,1,1,0,Improvement,2.0,12.0,0.6666666666666666,overestimated
1704,0,17,1,0,1,New Feature,1.0,16.0,-0.6,underestimated
1706,0,2,1,0,1,Bug,3.0,7.0,6.0,overestimated
1709,0,7,1,1,0,Bug,2.0,9.0,2.0,overestimated
1710,0,7,0,0,0,Improvement,3.0,11.0,1.0,overestimated
1711,0,8,0,0,0,Bug,3.0,6.0,2.0,overestimated
1712,0,11,1,0,1,Bug,3.0,12.0,-0.6,underestimated
1713,0,2,1,1,0,Bug,2.0,5.0,2.0,overestimated
1714,0,4,2,1,1,Bug,3.0,6.0,2.0,overestimated
1715,0,10,1,0,1,Bug,1.0,12.0,-0.6666666666666666,underestimated
1717,0,3,2,1,1,Bug,1.0,7.0,22.0,overestimated
1718,0,7,2,1,1,Bug,1.0,15.0,2.0,overestimated
1720,0,12,1,1,0,Bug,2.0,12.0,-0.8571428571428571,underestimated
1721,0,7,2,0,2,Bug,2.0,9.0,-0.6666666666666666,underestimated
1722,0,4,0,0,0,New Feature,2.0,7.0,10.0,overestimated
1725,0,5,2,2,0,Bug,3.0,9.0,6.0,overestimated
1726,0,12,0,0,0,Improvement,2.0,12.0,-0.9333333333333333,underestimated
1727,0,9,0,0,0,Improvement,1.0,9.0,6.0,overestimated
1729,0,6,0,0,0,Bug,2.0,10.0,-0.6666666666666666,underestimated
1730,0,17,4,3,1,Improvement,3.0,18.0,-0.38461538461538464,underestimated
1731,0,19,3,1,2,Bug,2.0,31.0,-0.4,underestimated
1732,0,3,4,4,0,New Feature,2.0,36.0,2.5,overestimated
1733,0,5,1,1,0,New Feature,2.0,4.0,718.0,overestimated
1734,0,18,1,1,0,Sub-task,2.0,46.0,-0.8313253012048193,underestimated
1735,0,7,0,0,0,Bug,2.0,10.0,1.0,overestimated
1736,0,15,0,0,0,Improvement,4.0,21.0,7.0,overestimated
1737,0,10,1,1,0,Bug,2.0,18.0,4.0,overestimated
1738,0,20,1,1,0,New Feature,2.0,20.0,124.0,overestimated
1739,0,7,1,1,0,Task,2.0,13.0,-0.9565217391304348,underestimated
1740,0,9,2,1,1,Sub-task,1.0,9.0,-0.6666666666666666,underestimated
1741,0,6,4,3,1,New Feature,1.0,17.0,-0.6875,underestimated
1742,0,5,0,0,0,Sub-task,2.0,4.0,-0.5,underestimated
1744,0,1,0,0,0,Sub-task,2.0,3.0,-0.5,underestimated
1745,0,15,0,0,0,Sub-task,2.0,6.0,1.0,overestimated
1746,0,11,0,0,0,Sub-task,2.0,4.0,-0.6666666666666666,underestimated
1748,0,9,1,0,1,Task,2.0,17.0,-0.3333333333333333,underestimated
1749,0,4,0,0,0,Sub-task,2.0,7.0,-0.5,underestimated
1750,21,16,1,1,0,Umbrella,2.0,25.0,2.0,overestimated
1751,0,13,3,1,2,Sub-task,3.0,12.0,-0.8,underestimated
1752,0,4,1,0,1,Sub-task,2.0,12.0,-0.8,underestimated
1753,0,8,2,0,2,Bug,2.0,15.0,-0.6666666666666666,underestimated
1754,0,2,0,0,0,Improvement,3.0,4.0,-0.5,underestimated
1755,0,1,0,0,0,New Feature,2.0,8.0,-0.6666666666666666,underestimated
1756,0,0,0,0,0,Bug,4.0,6.0,4.0,overestimated
1757,0,2,0,0,0,New Feature,3.0,11.0,106.0,overestimated
1758,0,0,0,0,0,New Feature,2.0,8.0,502.0,overestimated
1759,0,2,0,0,0,Task,2.0,6.0,1.0,overestimated
1760,0,0,0,0,0,Task,3.0,9.0,70.0,overestimated
1761,0,0,0,0,0,Improvement,2.0,8.0,70.0,overestimated
1762,0,1,0,0,0,Bug,2.0,10.0,70.0,overestimated
1763,0,0,0,0,0,Improvement,3.0,11.0,214.0,overestimated
1764,0,0,1,0,1,Improvement,3.0,9.0,94.0,overestimated
1765,0,1,0,0,0,Sub-task,2.0,5.0,-0.8333333333333334,underestimated
1767,0,1,0,0,0,Sub-task,3.0,7.0,-0.6923076923076923,underestimated
1768,0,1,0,0,0,Sub-task,3.0,5.0,-0.9791666666666666,underestimated
1769,0,0,1,0,1,Sub-task,2.0,5.0,0.5,overestimated
1770,0,2,0,0,0,Sub-task,2.0,6.0,-0.875,underestimated
1771,0,12,0,0,0,Sub-task,2.0,8.0,-0.6,underestimated
1772,0,7,3,0,3,Task,2.0,14.0,-0.8571428571428571,underestimated
1773,50,1,3,1,2,Improvement,3.0,15.0,-0.3333333333333333,underestimated
1774,50,16,12,9,3,New Feature,2.0,19.0,0.6,overestimated
1775,0,1,0,0,0,Improvement,3.0,2.0,4.0,overestimated
1776,0,3,1,1,0,New Feature,2.0,8.0,2.0,overestimated
1777,0,4,0,0,0,Bug,2.0,9.0,1.0,overestimated
1778,0,5,0,0,0,Sub-task,2.0,10.0,0.5,overestimated
1779,0,2,0,0,0,New Feature,2.0,6.0,-0.25,underestimated
1780,0,3,0,0,0,Bug,0.0,10.0,10.0,overestimated
1783,0,15,0,0,0,Bug,2.0,21.0,142.0,overestimated
1784,0,13,0,0,0,Improvement,3.0,30.0,4.545454545454546,overestimated
1785,0,164,1,1,0,New Feature,2.0,118.0,1438.0,overestimated
1786,0,1,1,0,1,New Feature,3.0,202.0,3.142857142857143,overestimated
1787,0,0,0,0,0,Bug,2.0,8.0,1.0,overestimated
1788,0,4,0,0,0,Bug,2.0,5.0,2.0,overestimated
1790,0,5,0,0,0,Improvement,2.0,5.0,-0.6666666666666666,underestimated
1791,0,2,0,0,0,Bug,2.0,3.0,142.0,overestimated
1792,0,13,0,0,0,New Feature,3.0,28.0,-0.9473684210526315,underestimated
1794,0,0,1,1,0,Improvement,3.0,43.0,11.714285714285714,overestimated
1795,0,2,0,0,0,Improvement,2.0,24.0,22.166666666666668,overestimated
1796,0,1,0,0,0,Improvement,4.0,7.0,1.0,overestimated
1797,0,1,0,0,0,Improvement,3.0,8.0,6.0,overestimated
1798,0,3,0,0,0,Improvement,2.0,9.0,358.0,overestimated
1799,1,4,1,1,0,Bug,1.0,39.0,31.88235294117647,overestimated
1800,0,1,0,0,0,Improvement,3.0,9.0,70.0,overestimated
1801,0,1,0,0,0,Improvement,4.0,8.0,46.0,overestimated
1802,0,0,0,0,0,Bug,3.0,14.0,46.0,overestimated
1803,0,0,0,0,0,New Feature,3.0,15.0,39.142857142857146,overestimated
1804,0,2,1,1,0,New Feature,3.0,10.0,34.0,overestimated
1805,0,2,0,0,0,Bug,2.0,8.0,14.0,overestimated
1806,0,1,1,0,1,Improvement,3.0,12.0,-0.6666666666666666,underestimated
1807,0,1,0,0,0,Improvement,4.0,9.0,-0.5,underestimated
1808,0,2,0,0,0,Bug,2.0,17.0,1.4285714285714286,overestimated
1809,0,9,3,2,1,Improvement,3.0,35.0,0.6402439024390244,overestimated
1811,0,3,1,0,1,New Feature,4.0,10.0,26.8,overestimated
1812,0,1,0,0,0,Bug,2.0,6.0,1.0,overestimated
1813,0,3,0,0,0,New Feature,2.0,56.0,3.5384615384615383,overestimated
1814,0,4,0,0,0,Bug,1.0,20.0,-0.6666666666666666,underestimated
1815,0,8,0,0,0,Improvement,2.0,30.0,41.2,overestimated
1816,0,1,0,0,0,New Feature,4.0,6.0,10.0,overestimated
1817,0,8,0,0,0,Improvement,3.0,13.0,6.0,overestimated
1818,0,4,0,0,0,New Feature,3.0,16.0,46.0,overestimated
1819,0,6,0,0,0,New Feature,2.0,12.0,382.0,overestimated
1820,0,2,0,0,0,Bug,1.0,11.0,2.0,overestimated
1821,0,2,0,0,0,Improvement,2.0,15.0,55.6,overestimated
1822,0,2,0,0,0,Improvement,3.0,7.0,22.0,overestimated
1823,0,2,0,0,0,Improvement,3.0,10.0,10.0,overestimated
1824,0,5,0,0,0,New Feature,3.0,107.0,23.2,overestimated
1825,0,6,0,0,0,Improvement,3.0,63.0,-0.4,underestimated
1826,0,3,0,0,0,Improvement,4.0,15.0,0.4,overestimated
1827,0,1,0,0,0,Improvement,3.0,18.0,7.0,overestimated
1828,0,30,1,1,0,Bug,1.0,20.0,190.0,overestimated
1829,0,4,0,0,0,Bug,2.0,22.0,14.0,overestimated
1830,0,1,1,0,1,Bug,3.0,13.0,1.0,overestimated
1831,0,3,0,0,0,Bug,3.0,5.0,1.0,overestimated
1832,0,0,0,0,0,Improvement,3.0,15.0,18.571428571428573,overestimated
1833,0,5,0,0,0,New Feature,2.0,33.0,70.0,overestimated
1834,0,3,0,0,0,Bug,1.0,10.0,113.2,overestimated
1836,0,4,0,0,0,Bug,2.0,5.0,1.0,overestimated
1837,0,65,0,0,0,New Feature,3.0,69.0,502.0,overestimated
1838,0,5,0,0,0,New Feature,2.0,29.0,286.0,overestimated
1839,0,72,0,0,0,New Feature,3.0,96.0,82.0,overestimated
1840,0,28,0,0,0,Improvement,2.0,34.0,142.0,overestimated
1841,0,36,2,2,0,New Feature,2.0,43.0,670.0,overestimated
1842,0,9,2,0,2,New Feature,2.0,232.0,151.6,overestimated
1843,0,35,0,0,0,New Feature,3.0,38.0,1006.0,overestimated
1844,0,7,2,1,1,Bug,3.0,17.0,1006.0,overestimated
1845,0,69,0,0,0,New Feature,3.0,75.0,70.0,overestimated
1846,0,1,0,0,0,Improvement,3.0,8.0,1006.0,overestimated
1847,0,5,0,0,0,Bug,3.0,24.0,11.090909090909092,overestimated
1848,0,5,1,0,1,Improvement,4.0,22.0,16.0,overestimated
1849,0,1,0,0,0,New Feature,3.0,19.0,78.0,overestimated
1850,0,0,0,0,0,Improvement,4.0,8.0,4.0,overestimated
1851,0,6,1,0,1,Improvement,3.0,8.0,286.0,overestimated
1852,0,0,0,0,0,Improvement,3.0,13.0,22.0,overestimated
1853,0,0,0,0,0,Bug,3.0,15.0,26.8,overestimated
1854,0,3,0,0,0,Improvement,3.0,18.0,34.0,overestimated
1855,0,4,0,0,0,Bug,2.0,3.0,0.12658227848101267,overestimated
1856,0,3,0,0,0,Improvement,3.0,8.0,4.0,overestimated
1857,0,2,0,0,0,Task,0.0,7.0,-0.4,underestimated
1858,0,1,0,0,0,Task,2.0,3.0,0.3333333333333333,overestimated
1859,0,7,2,0,2,Bug,2.0,23.0,-0.75,underestimated
1860,0,2,0,0,0,Task,2.0,16.0,-0.9629629629629629,underestimated
1861,0,6,0,0,0,Task,2.0,15.0,-0.9,underestimated
1862,0,4,1,1,0,New Feature,4.0,13.0,-0.8333333333333334,underestimated
1864,0,1,0,0,0,New Feature,2.0,14.0,-0.8431372549019608,underestimated
1865,0,8,0,0,0,Improvement,2.0,21.0,1.0,overestimated
1867,0,1,0,0,0,Improvement,2.0,11.0,-0.8,underestimated
1868,0,4,0,0,0,Task,2.0,19.0,-0.8571428571428571,underestimated
1869,0,4,0,0,0,Task,2.0,12.0,4.666666666666667,overestimated
1870,0,5,0,0,0,Task,2.0,19.0,1.3333333333333333,overestimated
1871,0,2,0,0,0,Task,2.0,20.0,-0.8461538461538461,underestimated
1872,0,1,0,0,0,Task,2.0,15.0,-0.8571428571428571,underestimated
1874,0,1,0,0,0,Bug,2.0,11.0,1.6,overestimated
1875,0,1,0,0,0,Bug,2.0,14.0,-0.8,underestimated
1877,0,6,1,0,1,New Feature,2.0,26.0,-0.5294117647058824,underestimated
1878,0,7,1,0,1,Task,2.0,15.0,4.5,overestimated
1879,0,4,0,0,0,Improvement,2.0,14.0,2.0,overestimated
1880,0,1,0,0,0,Bug,3.0,6.0,4.0,overestimated
1881,0,3,0,0,0,Task,2.0,13.0,-0.9523809523809523,underestimated
1882,0,5,0,0,0,Task,2.0,15.0,-0.6875,underestimated
1883,0,2,0,0,0,Task,2.0,15.0,-0.9565217391304348,underestimated
1884,0,9,0,0,0,Bug,3.0,11.0,1.0,overestimated
1885,0,7,0,0,0,Bug,2.0,5.0,4.0,overestimated
1886,0,1,1,1,0,Bug,2.0,12.0,1.0,overestimated
1887,0,3,0,0,0,Bug,2.0,13.0,-0.6666666666666666,underestimated
1888,0,3,0,0,0,Task,2.0,18.0,-0.3333333333333333,underestimated
1890,0,23,0,0,0,Improvement,2.0,20.0,-0.875,underestimated
1891,0,4,0,0,0,Improvement,3.0,16.0,-0.4,underestimated
1892,0,4,0,0,0,Improvement,2.0,17.0,-0.6666666666666666,underestimated
1893,0,11,0,0,0,New Feature,1.0,13.0,1.0,overestimated
1894,0,0,0,0,0,Improvement,3.0,11.0,-0.6666666666666666,underestimated
1895,0,21,3,1,2,Improvement,0.0,25.0,8.666666666666666,overestimated
1896,0,1,0,0,0,Task,2.0,10.0,-0.2,underestimated
1897,0,5,0,0,0,Bug,2.0,6.0,4.0,overestimated
1898,0,4,0,0,0,Improvement,3.0,15.0,-0.9090909090909091,underestimated
1899,0,3,0,0,0,Bug,2.0,22.0,-0.008298755186721992,underestimated
1900,0,6,0,0,0,New Feature,3.0,5.0,286.0,overestimated
1902,0,2,0,0,0,Dependency upgrade,2.0,6.0,1006.0,overestimated
1904,0,10,0,0,0,Task,2.0,21.0,-0.9230769230769231,underestimated
1905,0,2,0,0,0,Task,2.0,9.0,0.7692307692307693,overestimated
1906,0,1,0,0,0,Improvement,3.0,6.0,10.0,overestimated
1907,0,1,0,0,0,Improvement,2.0,12.0,-0.6956521739130435,underestimated
1908,0,1,0,0,0,Improvement,3.0,14.0,-0.8,underestimated
1910,0,8,0,0,0,Task,2.0,14.0,-0.6206896551724138,underestimated
1911,0,4,0,0,0,New Feature,2.0,4.0,2014.0,overestimated
1912,0,1,0,0,0,Improvement,3.0,3.0,1.0,overestimated
1913,0,2,0,0,0,Improvement,2.0,21.0,-0.975,underestimated
1914,0,11,1,0,1,Bug,2.0,13.0,1.3333333333333333,overestimated
1915,0,4,0,0,0,Bug,2.0,15.0,-0.75,underestimated
1916,0,2,1,1,0,Bug,2.0,13.0,1.3333333333333333,overestimated
1918,0,15,1,1,0,Task,3.0,9.0,2.8,overestimated
1920,0,4,0,0,0,Bug,3.0,4.0,1.0,overestimated
1921,0,5,1,0,1,Improvement,3.0,5.0,2.0,overestimated
1922,0,4,0,0,0,Bug,4.0,3.0,-0.6666666666666666,underestimated
1923,0,11,0,0,0,Sub-task,2.0,7.0,1.9452054794520548,overestimated
1924,0,4,0,0,0,Bug,2.0,3.0,2.0,overestimated
1926,0,4,0,0,0,Bug,2.0,4.0,3.3333333333333335,overestimated
1927,0,8,0,0,0,Bug,1.0,8.0,-0.3333333333333333,underestimated
1928,0,2,0,0,0,Bug,2.0,4.0,0.9565217391304348,overestimated
1929,0,4,0,0,0,Bug,2.0,12.0,0.6326530612244898,overestimated
1930,0,3,0,0,0,Task,2.0,6.0,11.0,overestimated
1931,0,0,0,0,0,Bug,3.0,4.0,1.7906976744186047,overestimated
1932,0,0,0,0,0,Sub-task,2.0,4.0,2.1012203876525484,overestimated
1933,0,0,0,0,0,Sub-task,2.0,9.0,0.8759770713913496,overestimated
1934,0,1,0,0,0,Sub-task,2.0,6.0,0.5254237288135594,overestimated
1935,0,8,3,2,1,Task,2.0,20.0,7.6,overestimated
1936,0,24,0,0,0,Improvement,4.0,35.0,-0.25,underestimated
1937,0,6,0,0,0,Task,2.0,10.0,4.0,overestimated
1938,0,0,0,0,0,Improvement,3.0,14.0,166.0,overestimated
1939,0,3,0,0,0,Task,3.0,5.0,8.0,overestimated
1940,0,5,0,0,0,Improvement,3.0,8.0,10.923076923076923,overestimated
1942,0,19,2,1,1,New Feature,3.0,77.0,2.6451612903225805,overestimated
1943,0,13,0,0,0,Bug,3.0,10.0,70.0,overestimated
1944,0,0,0,0,0,Bug,3.0,4.0,1.0,overestimated
1945,0,3,0,0,0,Wish,2.0,5.0,2.0,overestimated
1946,0,15,0,0,0,Bug,2.0,5.0,94.0,overestimated
1947,0,5,1,0,1,Bug,1.0,6.0,1.0,overestimated
1948,0,5,0,0,0,Bug,0.0,11.0,-0.8,underestimated
1949,0,11,0,0,0,Bug,2.0,6.0,1006.0,overestimated
1950,0,0,0,0,0,Improvement,3.0,2.0,502.0,overestimated
1951,0,1,0,0,0,Improvement,2.0,5.0,4.0,overestimated
1952,0,0,0,0,0,New Feature,2.0,4.0,286.0,overestimated
1954,0,1,0,0,0,Bug,3.0,6.0,4.0,overestimated
1956,0,3,0,0,0,Bug,3.0,13.0,401.2,overestimated
1957,0,8,2,1,1,Bug,2.0,130.0,0.7692307692307693,overestimated
1958,0,1,0,0,0,Bug,4.0,13.0,-0.8,underestimated
1959,0,4,0,0,0,Improvement,3.0,23.0,7.6,overestimated
1960,0,71,0,0,0,Sub-task,2.0,16.0,22.0,overestimated
1961,3,3,1,1,0,New Feature,2.0,21.0,0.5,overestimated
1962,0,1,0,0,0,Sub-task,2.0,12.0,0.4117647058823529,overestimated
1963,0,1,1,0,1,Sub-task,2.0,11.0,-0.3333333333333333,underestimated
1964,0,2,1,1,0,Sub-task,2.0,12.0,-0.7777777777777778,underestimated
1965,0,7,0,0,0,Bug,3.0,34.0,46.0,overestimated
1966,0,5,0,0,0,Bug,3.0,23.0,98.8,overestimated
1967,0,3,0,0,0,Bug,2.0,43.0,12.55,overestimated
1968,0,7,0,0,0,Improvement,3.0,45.0,54.0,overestimated
1969,0,4,0,0,0,Task,2.0,13.0,-0.8292682926829268,underestimated
1970,0,1,0,0,0,Improvement,3.0,4.0,4.0,overestimated
1971,0,1,0,0,0,Improvement,3.0,2.0,4.0,overestimated
1973,0,1,0,0,0,Bug,2.0,6.0,-0.01639344262295082,underestimated
1974,0,11,0,0,0,Bug,2.0,19.0,2.5,overestimated
1975,0,4,0,0,0,Bug,2.0,8.0,-0.5,underestimated
1977,0,42,2,1,1,Improvement,2.0,6.0,82.0,overestimated
1978,0,3,1,1,0,Improvement,2.0,6.0,22.0,overestimated
1979,0,5,0,0,0,Improvement,0.0,9.0,502.0,overestimated
1980,0,10,0,0,0,Bug,3.0,12.0,1.0,overestimated
1981,0,10,2,2,0,Bug,2.0,18.0,-0.5,underestimated
1982,0,5,0,0,0,New Feature,3.0,11.0,-0.8571428571428571,underestimated
1983,0,1,0,0,0,Improvement,3.0,5.0,2.3333333333333335,overestimated
1986,0,0,1,0,1,Improvement,2.0,19.0,0.6,overestimated
1987,0,0,0,0,0,Improvement,2.0,37.0,-0.7525773195876289,underestimated
1988,0,1,0,0,0,Improvement,1.0,10.0,1.0,overestimated
1989,0,0,0,0,0,Improvement,3.0,10.0,142.0,overestimated
1990,0,0,1,0,1,New Feature,2.0,10.0,502.0,overestimated
1991,0,1,0,0,0,Bug,2.0,9.0,34.0,overestimated
1992,0,4,0,0,0,Improvement,3.0,13.0,3.0,overestimated
1993,0,0,0,0,0,Improvement,3.0,18.0,16.0,overestimated
1994,0,5,0,0,0,Improvement,2.0,30.0,10.0,overestimated
1995,0,2,0,0,0,Sub-task,2.0,11.0,70.0,overestimated
1996,0,3,0,0,0,Task,2.0,9.0,358.0,overestimated
1997,0,1,0,0,0,Sub-task,2.0,13.0,34.0,overestimated
1998,0,0,0,0,0,Sub-task,3.0,8.0,70.0,overestimated
1999,0,0,0,0,0,Sub-task,3.0,9.0,142.0,overestimated
2000,0,1,0,0,0,Sub-task,2.0,27.0,24.181818181818183,overestimated
2001,0,0,0,0,0,Sub-task,2.0,9.0,358.0,overestimated
2002,0,0,0,0,0,Sub-task,2.0,9.0,502.0,overestimated
2003,0,0,0,0,0,Sub-task,2.0,11.0,502.0,overestimated
2004,0,4,0,0,0,Improvement,2.0,16.0,286.0,overestimated
2005,0,1,0,0,0,Bug,2.0,10.0,70.0,overestimated
2006,0,0,0,0,0,Sub-task,2.0,12.0,142.0,overestimated
2007,0,1,0,0,0,Improvement,2.0,4.0,65.66666666666667,overestimated
2008,0,1,0,0,0,Task,2.0,5.0,-0.25,underestimated
